sequence,seq_num,run,seed,project,position,model,init,fin,gain,tokens,cost,requests,time_min,flagged
sequence_05,5,run_03,767,spring-actuator-demo,1,glm,80.65,100.0,19.349999999999994,6322,0.006790274,2,2.428493062655131,False
sequence_05,5,run_03,767,spring-actuator-demo,2,qwen,100.0,100.0,0.0,0,0.0,0,0.000160014629364,False
sequence_05,5,run_03,767,spring-actuator-demo,3,gpt5mini,100.0,100.0,0.0,0,0.0,0,0.0001421809196472,False
sequence_06,6,run_01,367,features-service,1,glm,56.02,80.96,24.93999999999999,396254,0.6272450664,42,19.56869099537532,False
sequence_06,6,run_01,367,features-service,2,gpt5mini,80.96,80.96,0.0,108256,0.09137125,12,3.8747563401858014,False
sequence_06,6,run_01,367,features-service,3,qwen,80.96,80.96,0.0,114031,0.08280001,10,5.210161888599396,False
sequence_06,6,run_01,367,ncs,1,glm,74.18,94.91,20.72999999999999,77743,0.1163135759999999,9,6.381585876146953,False
sequence_06,6,run_01,367,ncs,2,gpt5mini,94.91,95.64,0.730000000000004,61534,0.07031775,11,2.8713878750801087,False
sequence_06,6,run_01,367,ncs,3,qwen,95.64,96.0,0.3599999999999994,104254,0.1105837,10,6.958310461044311,False
sequence_06,6,run_01,367,restcountries,1,glm,78.27,82.5,4.230000000000004,396803,0.423729712,20,9.149963291486104,False
sequence_06,6,run_01,367,restcountries,2,gpt5mini,82.5,82.5,0.0,367335,0.23326,30,4.849060304959616,False
sequence_06,6,run_01,367,restcountries,3,qwen,82.5,82.5,0.0,362779,0.19708782,19,6.177601432800293,False
sequence_06,6,run_01,367,scs,1,glm,65.08,88.14,23.06,154600,0.31728637,14,7.04137167930603,False
sequence_06,6,run_01,367,scs,2,gpt5mini,88.14,95.25,7.109999999999999,118120,0.10329425,14,2.8047240455945333,False
sequence_06,6,run_01,367,scs,3,qwen,95.25,95.59,0.3400000000000034,175443,0.1509222,12,7.657599826653798,False
sequence_06,6,run_01,367,spring-actuator-demo,1,glm,80.65,100.0,19.349999999999994,7265,0.01302773,2,2.887109390894572,False
sequence_06,6,run_01,367,spring-actuator-demo,2,gpt5mini,100.0,100.0,0.0,0,0.0,0,0.0001963218053181,False
sequence_06,6,run_01,367,spring-actuator-demo,3,qwen,100.0,100.0,0.0,0,0.0,0,0.0001870314280192,False
sequence_06,6,run_01,450,features-service,1,glm,56.02,80.96,24.93999999999999,266030,0.3643778240000001,27,6.072104672590892,True
sequence_06,6,run_01,450,features-service,2,gpt5mini,80.96,80.96,0.0,116121,0.09641283,14,3.716641541322072,True
sequence_06,6,run_01,450,features-service,3,qwen,80.96,80.96,0.0,97242,0.06155904,8,3.297588507334391,True
sequence_06,6,run_01,450,ncs,1,glm,74.18,82.91,8.72999999999999,127835,0.261510811388,13,10.887068367004394,False
sequence_06,6,run_01,450,ncs,2,gpt5mini,82.91,92.73,9.820000000000007,66648,0.07592925,12,2.791919199625651,False
sequence_06,6,run_01,450,ncs,3,qwen,92.73,92.73,0.0,104870,0.11076199,10,12.11707975069682,False
sequence_06,6,run_01,450,restcountries,1,glm,78.27,79.74,1.4699999999999989,373869,0.4273515289999999,24,5.57919004758199,False
sequence_06,6,run_01,450,restcountries,2,gpt5mini,79.74,82.69,2.950000000000003,334260,0.19025265,21,4.93341863155365,False
sequence_06,6,run_01,450,restcountries,3,qwen,82.69,82.69,0.0,366313,0.20392893,19,6.853835121790568,False
sequence_06,6,run_01,450,scs,1,glm,65.08,89.83,24.75,162179,0.3651980447999999,14,6.574294912815094,False
sequence_06,6,run_01,450,scs,2,gpt5mini,89.83,92.54,2.710000000000008,117521,0.103029,14,2.7273709058761595,False
sequence_06,6,run_01,450,scs,3,qwen,92.54,95.59,3.049999999999997,175142,0.15032134,14,10.166855696837109,False
sequence_06,6,run_01,450,spring-actuator-demo,1,glm,80.65,100.0,19.349999999999994,7359,0.008618304,2,2.849531483650208,False
sequence_06,6,run_01,450,spring-actuator-demo,2,gpt5mini,100.0,100.0,0.0,0,0.0,0,0.000210944811503,False
sequence_06,6,run_01,450,spring-actuator-demo,3,qwen,100.0,100.0,0.0,0,0.0,0,0.0001892805099487,False
sequence_06,6,run_01,767,features-service,1,glm,56.02,80.96,24.93999999999999,282943,0.4123448020000001,28,9.004884552955627,False
sequence_06,6,run_01,767,features-service,2,gpt5mini,80.96,80.96,0.0,105965,0.0829902999999999,13,3.7621697386105857,False
sequence_06,6,run_01,767,features-service,3,qwen,80.96,80.96,0.0,106464,0.07317669,10,4.034211528301239,False
sequence_06,6,run_01,767,ncs,1,glm,74.18,92.73,18.55,71372,0.176472474,9,4.573281633853912,False
sequence_06,6,run_01,767,ncs,2,gpt5mini,92.73,92.73,0.0,55721,0.0601741999999999,10,2.587203093369802,False
sequence_06,6,run_01,767,ncs,3,qwen,92.73,96.0,3.269999999999996,138147,0.15228384,7,11.64392629067103,False
sequence_06,6,run_01,767,restcountries,1,glm,78.27,82.5,4.230000000000004,394954,0.3345404340000001,19,16.78811378876368,False
sequence_06,6,run_01,767,restcountries,2,gpt5mini,82.5,82.5,0.0,337944,0.20749,27,3.571648295720418,False
sequence_06,6,run_01,767,restcountries,3,qwen,82.5,82.69,0.1899999999999977,381580,0.22630417,21,13.307921091715494,False
sequence_06,6,run_01,767,scs,1,glm,65.08,91.86,26.78,146468,0.223594602,15,8.687757591406504,False
sequence_06,6,run_01,767,scs,2,gpt5mini,91.86,94.24,2.3799999999999955,123656,0.11232225,15,2.945396320025126,False
sequence_06,6,run_01,767,scs,3,qwen,94.24,94.24,0.0,196803,0.1769692,15,16.099551796913147,False
sequence_06,6,run_01,767,spring-actuator-demo,1,glm,80.65,100.0,19.349999999999994,5136,0.00895525,2,1.8174134294192,False
sequence_06,6,run_01,767,spring-actuator-demo,2,gpt5mini,100.0,100.0,0.0,0,0.0,0,0.0001853863398234,False
sequence_06,6,run_01,767,spring-actuator-demo,3,qwen,100.0,100.0,0.0,0,0.0,0,0.0001526037851969,False
sequence_06,6,run_02,367,features-service,1,glm,56.02,80.96,24.93999999999999,286490,0.4021919304,28,7.86965119043986,False
sequence_06,6,run_02,367,features-service,2,gpt5mini,80.96,80.96,0.0,104734,0.08581825,13,3.5999960978825887,False
sequence_06,6,run_02,367,features-service,3,qwen,80.96,80.96,0.0,122773,0.09321597,10,7.457325518131256,False
sequence_06,6,run_02,367,ncs,1,glm,74.18,96.0,21.819999999999997,114256,0.4316234279999998,16,5.998198159535726,False
sequence_06,6,run_02,367,ncs,2,gpt5mini,96.0,96.0,0.0,60822,0.06880275,11,2.9257329146067304,False
sequence_06,6,run_02,367,ncs,3,qwen,96.0,96.36,0.3599999999999994,138225,0.15282704,9,9.89229201078415,False
sequence_06,6,run_02,367,restcountries,1,glm,78.27,82.5,4.230000000000004,372312,0.380030946,19,8.299391190210978,False
sequence_06,6,run_02,367,restcountries,2,gpt5mini,82.5,82.5,0.0,366684,0.1810872499999999,19,4.934950558344523,False
sequence_06,6,run_02,367,restcountries,3,qwen,82.5,82.87,0.3700000000000045,395130,0.2174279899999999,18,7.125241168340048,False
sequence_06,6,run_02,367,scs,1,glm,65.08,94.24,29.16,153730,0.35573484598,14,27.37650224765142,False
sequence_06,6,run_02,367,scs,2,gpt5mini,94.24,95.59,1.3500000000000083,118960,0.10442825,15,2.7795673688252767,False
sequence_06,6,run_02,367,scs,3,qwen,95.59,95.59,0.0,161538,0.13271014,14,6.0874759435653685,False
sequence_06,6,run_02,367,spring-actuator-demo,1,glm,80.65,100.0,19.349999999999994,6637,0.01097116,2,2.869345160325368,False
sequence_06,6,run_02,367,spring-actuator-demo,2,gpt5mini,100.0,100.0,0.0,0,0.0,0,0.0002126216888427,False
sequence_06,6,run_02,367,spring-actuator-demo,3,qwen,100.0,100.0,0.0,0,0.0,0,0.0002479195594787,False
sequence_06,6,run_02,450,features-service,1,glm,56.02,80.96,24.93999999999999,310482,0.5497953592000001,28,15.674714871247607,False
sequence_06,6,run_02,450,features-service,2,gpt5mini,80.96,80.96,0.0,103442,0.0844925,11,3.7586031953493753,False
sequence_06,6,run_02,450,features-service,3,qwen,80.96,80.96,0.0,115869,0.08471529,11,4.7323499123255415,False
sequence_06,6,run_02,450,ncs,1,glm,74.18,94.91,20.72999999999999,80365,0.15766188,9,8.38575477997462,False
sequence_06,6,run_02,450,ncs,2,gpt5mini,94.91,95.64,0.730000000000004,64947,0.07243975,12,2.8072235782941184,False
sequence_06,6,run_02,450,ncs,3,qwen,95.64,95.64,0.0,137511,0.15030125,10,12.91281320254008,False
sequence_06,6,run_02,450,restcountries,1,glm,78.27,82.5,4.230000000000004,353756,0.401637530941,18,5.380590792496999,False
sequence_06,6,run_02,450,restcountries,2,gpt5mini,82.5,82.5,0.0,329290,0.1991245000000001,27,5.789486281077067,False
sequence_06,6,run_02,450,restcountries,3,qwen,82.5,82.5,0.0,360698,0.1983691999999999,18,7.052887094020844,False
sequence_06,6,run_02,450,scs,1,glm,65.08,88.14,23.06,148142,0.186277654,16,8.73488153219223,False
sequence_06,6,run_02,450,scs,2,gpt5mini,88.14,88.81,0.6700000000000017,122370,0.11207075,14,3.032817073663076,False
sequence_06,6,run_02,450,scs,3,qwen,88.81,95.59,6.780000000000001,144787,0.11086634,14,4.90194126367569,False
sequence_06,6,run_02,450,spring-actuator-demo,1,glm,80.65,100.0,19.349999999999994,12686,0.03940055,2,4.106824767589569,False
sequence_06,6,run_02,450,spring-actuator-demo,2,gpt5mini,100.0,100.0,0.0,0,0.0,0,0.0001630067825317,False
sequence_06,6,run_02,450,spring-actuator-demo,3,qwen,100.0,100.0,0.0,0,0.0,0,0.0001434326171875,False
sequence_06,6,run_02,767,features-service,1,glm,56.02,80.96,24.93999999999999,302292,0.4415120839999999,29,9.500816841920216,False
sequence_06,6,run_02,767,features-service,2,gpt5mini,80.96,80.96,0.0,108672,0.0947145,12,3.8157484253247578,False
sequence_06,6,run_02,767,features-service,3,qwen,80.96,80.96,0.0,115733,0.08438907,10,6.420491210619608,False
sequence_06,6,run_02,767,ncs,1,glm,74.18,93.09,18.91,100745,0.173331768,16,17.789705499013266,False
sequence_06,6,run_02,767,ncs,2,gpt5mini,93.09,96.0,2.9099999999999966,62356,0.0702764999999999,12,2.488679854075114,False
sequence_06,6,run_02,767,ncs,3,qwen,96.0,96.0,0.0,115188,0.12273995,11,9.334513616561887,False
sequence_06,6,run_02,767,restcountries,1,glm,78.27,82.69,4.420000000000002,442557,0.5103775980000003,32,19.810330295562743,False
sequence_06,6,run_02,767,restcountries,2,gpt5mini,82.69,82.69,0.0,312728,0.17833975,27,6.092959908644358,False
sequence_06,6,run_02,767,restcountries,3,qwen,82.69,82.87,0.1800000000000068,349159,0.18580187,16,6.865793490409851,False
sequence_06,6,run_02,767,scs,1,glm,65.08,91.86,26.78,140230,0.2795298499999999,14,15.584933114051818,False
sequence_06,6,run_02,767,scs,2,gpt5mini,91.86,93.9,2.0400000000000063,127155,0.11584825,16,2.8864828904469806,False
sequence_06,6,run_02,767,scs,3,qwen,93.9,95.59,1.6899999999999975,174604,0.15002869,14,7.353065041700999,False
sequence_06,6,run_02,767,spring-actuator-demo,1,glm,80.65,100.0,19.349999999999994,4689,0.00836595,2,1.6828806400299072,False
sequence_06,6,run_02,767,spring-actuator-demo,2,gpt5mini,100.0,100.0,0.0,0,0.0,0,0.0002069592475891,False
sequence_06,6,run_02,767,spring-actuator-demo,3,qwen,100.0,100.0,0.0,0,0.0,0,0.0001808762550354,False
sequence_06,6,run_03,367,features-service,1,glm,56.02,80.96,24.93999999999999,289774,0.5272752679999999,26,11.19625909725825,False
sequence_06,6,run_03,367,features-service,2,gpt5mini,80.96,80.96,0.0,113322,0.09801025,13,3.9907662153244017,False
sequence_06,6,run_03,367,features-service,3,qwen,80.96,80.96,0.0,107863,0.0751364,9,4.336894992987315,False
sequence_06,6,run_03,367,ncs,1,glm,74.18,95.27,21.08999999999999,111953,0.2087448177999999,9,8.259126893679301,False
sequence_06,6,run_03,367,ncs,2,gpt5mini,95.27,96.0,0.730000000000004,50553,0.0559227499999999,8,2.560495066642761,False
sequence_06,6,run_03,367,ncs,3,qwen,96.0,96.73,0.730000000000004,103437,0.10662668,9,7.816775969664255,False
sequence_06,6,run_03,367,restcountries,1,glm,78.27,82.5,4.230000000000004,393029,0.363625652,33,7.18193420569102,False
sequence_06,6,run_03,367,restcountries,2,gpt5mini,82.5,82.87,0.3700000000000045,329838,0.1915078999999999,28,5.865147984027862,False
sequence_06,6,run_03,367,restcountries,3,qwen,82.87,82.87,0.0,354050,0.19111696,16,6.937566991647085,False
sequence_06,6,run_03,367,scs,1,glm,65.08,90.51,25.430000000000007,202571,0.246617212,25,15.109406010309856,False
sequence_06,6,run_03,367,scs,2,gpt5mini,90.51,95.59,5.079999999999998,151431,0.14738325,24,3.830477062861125,False
sequence_06,6,run_03,367,scs,3,qwen,95.59,95.59,0.0,183972,0.1617337,14,9.10687419573466,False
sequence_06,6,run_03,367,spring-actuator-demo,1,glm,80.65,100.0,19.349999999999994,5717,0.005685412,2,2.519836759567261,False
sequence_06,6,run_03,367,spring-actuator-demo,2,gpt5mini,100.0,100.0,0.0,0,0.0,0,0.0002035697301228,False
sequence_06,6,run_03,367,spring-actuator-demo,3,qwen,100.0,100.0,0.0,0,0.0,0,0.0001784284909566,False
sequence_06,6,run_03,450,features-service,1,glm,56.02,80.96,24.93999999999999,292194,0.465487198,27,10.117339011033376,False
sequence_06,6,run_03,450,features-service,2,gpt5mini,80.96,80.96,0.0,104974,0.08667975,13,3.6105369051297513,False
sequence_06,6,run_03,450,features-service,3,qwen,80.96,80.96,0.0,105286,0.07144534,9,4.812181580066681,False
sequence_06,6,run_03,450,ncs,1,glm,74.18,93.45,19.27,88853,0.134049448,9,5.660678684711456,False
sequence_06,6,run_03,450,ncs,2,gpt5mini,93.45,93.45,0.0,58289,0.065534,10,3.225903435548146,False
sequence_06,6,run_03,450,ncs,3,qwen,93.45,93.45,0.0,107948,0.11346699,9,8.89095336596171,False
sequence_06,6,run_03,450,restcountries,1,glm,78.27,82.32,4.049999999999997,429173,0.416813504,31,12.849793934822085,False
sequence_06,6,run_03,450,restcountries,2,gpt5mini,82.32,82.5,0.1800000000000068,322955,0.18641425,27,5.971272484461466,False
sequence_06,6,run_03,450,restcountries,3,qwen,82.5,82.5,0.0,366585,0.20783364,16,10.22797331015269,False
sequence_06,6,run_03,450,scs,1,glm,65.08,88.14,23.06,164992,0.29549071,12,11.706200257937114,False
sequence_06,6,run_03,450,scs,2,gpt5mini,88.14,91.86,3.719999999999999,121949,0.108707,15,3.066379582881928,False
sequence_06,6,run_03,450,scs,3,qwen,91.86,95.59,3.730000000000004,187670,0.16640109,13,7.241171816984813,False
sequence_06,6,run_03,450,spring-actuator-demo,1,glm,80.65,100.0,19.349999999999994,7678,0.01474724,2,3.593588089942932,False
sequence_06,6,run_03,450,spring-actuator-demo,2,gpt5mini,100.0,100.0,0.0,0,0.0,0,0.0001843531926472,False
sequence_06,6,run_03,450,spring-actuator-demo,3,qwen,100.0,100.0,0.0,0,0.0,0,0.0001741369565327,False
sequence_06,6,run_03,767,features-service,1,glm,56.02,80.96,24.93999999999999,259968,0.36617716,27,22.819404085477192,True
sequence_06,6,run_03,767,features-service,2,gpt5mini,80.96,80.96,0.0,101931,0.0853275,10,4.34158171415329,True
sequence_06,6,run_03,767,features-service,3,qwen,80.96,80.96,0.0,119926,0.0893470999999999,10,6.242509551843008,True
sequence_06,6,run_03,767,ncs,1,glm,74.18,93.45,19.27,86851,0.222738638,8,9.753480982780456,False
sequence_06,6,run_03,767,ncs,2,gpt5mini,93.45,94.91,1.4599999999999935,59116,0.06726325,10,3.1191077828407288,False
sequence_06,6,run_03,767,ncs,3,qwen,94.91,96.36,1.4500000000000028,113365,0.1200699399999999,10,10.232979432741802,False
sequence_06,6,run_03,767,restcountries,1,glm,78.27,82.69,4.420000000000002,386089,0.354831696,22,7.432867276668548,False
sequence_06,6,run_03,767,restcountries,2,gpt5mini,82.69,82.69,0.0,298339,0.16900425,18,4.684261782964071,False
sequence_06,6,run_03,767,restcountries,3,qwen,82.69,82.69,0.0,378070,0.2208501599999999,20,10.302801144123077,False
sequence_06,6,run_03,767,scs,1,glm,65.08,92.88,27.8,131336,0.2488331287999999,14,5.668981766700744,False
sequence_06,6,run_03,767,scs,2,gpt5mini,92.88,95.59,2.710000000000008,128788,0.11761975,17,3.3454203883806866,False
sequence_06,6,run_03,767,scs,3,qwen,95.59,95.59,0.0,180375,0.15757699,12,11.68299809296926,False
sequence_06,6,run_03,767,spring-actuator-demo,1,glm,80.65,100.0,19.349999999999994,5841,0.0105392030599999,2,1.8783479412396749,False
sequence_06,6,run_03,767,spring-actuator-demo,2,gpt5mini,100.0,100.0,0.0,0,0.0,0,0.0001957019170125,False
sequence_06,6,run_03,767,spring-actuator-demo,3,qwen,100.0,100.0,0.0,0,0.0,0,0.0002187609672546,False
